event_date,fighter1,fighter2,pass_stat_f1,pass_stat_f2,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,winner
October 16 2010,Rob Broughton,Vinicius Queiroz,3,5,67,47,6,0,0,5,Rob Broughton
September 25 2010,Frank Mir,Mirko Cro Cop,0,0,25,19,0,0,0,0,Frank Mir
September 25 2010,Ryan Bader,Rogerio Nogueira,0,0,42,28,0,0,5,0,Ryan Bader
September 25 2010,Chris Lytle,Matt Serra,0,0,153,124,0,0,0,0,Chris Lytle
September 25 2010,Sean Sherk,Evan Dunham,4,1,38,75,0,7,5,0,Sean Sherk
September 25 2010,Melvin Guillard,Jeremy Stephens,0,0,73,62,0,0,0,0,Melvin Guillard
September 25 2010,CB Dollaway,Joe Doerksen,0,0,1,1,2,0,0,0,CB Dollaway
October 16 2010,Paul Sass,Mark Holst,0,0,2,3,4,0,0,0,Paul Sass
October 16 2010,Spencer Fisher,Curt Warburton,2,1,68,45,2,2,1,1,Spencer Fisher
October 16 2010,Fabio Maldonado,James McSweeney,4,0,89,49,2,0,0,0,Fabio Maldonado
September 25 2010,Matt Mitrione,Joey Beltran,0,3,76,52,0,0,0,1,Matt Mitrione
September 25 2010,Thiago Tavares,Pat Audinwood,1,0,7,3,1,0,2,0,Thiago Tavares
September 25 2010,Waylon Lowe,Steve Lopez,2,0,26,23,0,0,5,0,Waylon Lowe
September 25 2010,TJ Grant,Julio Paulino,11,0,17,12,1,1,4,0,TJ Grant
September 25 2010,Sean McCorkle,Mark Hunt,0,0,0,2,2,0,0,1,Sean McCorkle
November 20 2010,Rampage Jackson,Lyoto Machida,0,3,16,33,0,1,1,1,Rampage Jackson
November 20 2010,BJ Penn,Matt Hughes,0,0,7,3,0,0,0,0,BJ Penn
November 20 2010,Maiquel Falcao,Gerald Harris,3,0,25,8,3,0,1,2,Maiquel Falcao
November 20 2010,Phil Davis,Tim Boetsch,3,0,33,7,2,1,2,0,Phil Davis
November 20 2010,George Sotiropoulos,Joe Lauzon,3,1,19,16,2,0,3,0,George Sotiropoulos
November 20 2010,Brian Foster,Matt Brown,2,2,25,13,2,1,3,1,Brian Foster
November 20 2010,Mark Munoz,Aaron Simpson,0,0,76,43,0,0,1,5,Mark Munoz
November 20 2010,Dennis Hallman,Karo Parisyan,0,0,10,2,0,0,0,0,Dennis Hallman
November 20 2010,Edson Barboza,Mike Lullo,1,0,43,12,0,1,2,0,Edson Barboza
November 20 2010,Paul Kelly,TJ O'Brien,1,2,44,32,0,0,1,1,Paul Kelly
November 20 2010,Nik Lentz,Tyson Griffin,2,0,34,31,3,1,4,8,Nik Lentz
November 13 2010,Yushin Okami,Nate Marquardt,3,1,25,21,0,2,1,3,Yushin Okami
November 13 2010,Dennis Siver,Andre Winner,1,0,30,13,1,0,0,0,Dennis Siver
November 13 2010,Amir Sadollah,Peter Sobotta,0,0,90,34,0,0,0,0,Amir Sadollah
November 13 2010,Krzysztof Soszynski,Goran Reljic,1,1,57,23,3,0,0,2,Krzysztof Soszynski
November 13 2010,Duane Ludwig,Nick Osipczak,0,1,99,60,0,0,0,2,Duane Ludwig
November 13 2010,Vladimir Matyushenko,Alexandre Ferreira,3,0,19,6,0,0,2,0,Vladimir Matyushenko
October 23 2010,Cain Velasquez,Brock Lesnar,1,0,31,9,0,0,1,1,Cain Velasquez
November 13 2010,Pascal Krauss,Mark Scanlon,6,0,50,33,2,2,3,3,Pascal Krauss
November 13 2010,Kyle Noke,Rob Kimmons,6,2,25,16,2,0,3,0,Kyle Noke
November 13 2010,Karlos Vemola,Seth Petruzelli,0,0,18,3,0,2,2,0,Karlos Vemola
October 23 2010,Jake Shields,Martin Kampmann,10,1,25,35,0,3,4,0,Jake Shields
October 23 2010,Diego Sanchez,Paulo Thiago,7,1,48,36,0,4,2,1,Diego Sanchez
October 23 2010,Matt Hamill,Tito Ortiz,2,0,41,37,0,0,3,0,Matt Hamill
November 13 2010,Carlos Eduardo Rocha,Kris McCray,1,2,2,3,1,0,0,2,Carlos Eduardo Rocha
October 23 2010,Brendan Schaub,Gabriel Gonzaga,0,0,53,37,0,1,0,0,Brendan Schaub
October 23 2010,Court McGee,Ryan Jensen,2,1,60,36,1,0,2,1,Court McGee
October 23 2010,Tom Lawlor,Patrick Cote,4,0,49,6,3,0,5,0,Tom Lawlor
October 23 2010,Daniel Roberts,Mike Guymon,0,0,2,0,1,0,1,0,Daniel Roberts
October 23 2010,Sam Stout,Paul Taylor,1,0,107,140,0,0,1,0,Sam Stout
October 23 2010,Chris Camozzi,Dongi Yang,1,2,74,51,0,0,0,3,Chris Camozzi
December 11 2010,Georges St-Pierre,Josh Koscheck,0,0,110,16,0,0,4,1,Georges St-Pierre
October 23 2010,Jon Madsen,Gilbert Yvel,0,0,18,0,0,0,1,0,Jon Madsen
December 04 2010,Jonathan Brookins,Michael Johnson,4,0,32,30,0,0,3,0,Jonathan Brookins
December 04 2010,Stephan Bonnar,Igor Pokrajac,7,0,44,23,1,0,3,0,Stephan Bonnar
December 11 2010,Stefan Struve,Sean McCorkle,1,2,11,4,0,2,0,1,Stefan Struve
December 11 2010,Jim Miller,Charles Oliveira,0,0,1,5,2,0,1,0,Jim Miller
December 11 2010,Mac Danzig,Joe Stevenson,0,0,9,6,0,0,0,0,Mac Danzig
December 04 2010,Demian Maia,Kendall Grove,6,0,42,18,1,0,5,0,Demian Maia
December 04 2010,Rick Story,Johny Hendricks,0,1,55,24,1,1,2,6,Rick Story
December 04 2010,Leonard Garcia,Nam Phan,0,1,64,102,0,1,2,0,Leonard Garcia
December 04 2010,Cody McKenzie,Aaron Wilkinson,0,0,0,0,2,0,1,1,Cody McKenzie
December 11 2010,Thiago Alves,John Howard,2,0,73,37,0,0,2,0,Thiago Alves
December 11 2010,Dan Miller,Joe Doerksen,2,0,18,12,1,2,5,0,Dan Miller
December 11 2010,Mark Bocek,Dustin Hazelett,3,0,9,0,1,0,1,0,Mark Bocek
December 11 2010,Jesse Bongfeldt,Rafael Natal,7,4,53,13,0,0,2,5,Jesse Bongfeldt
December 04 2010,Ian Loveland,Tyler Toner,0,0,44,21,0,0,0,0,Ian Loveland
December 04 2010,Kyle Watson,Sako Chivitchian,0,0,72,36,0,0,0,0,Kyle Watson
December 04 2010,Nick Pace,Will Campuzano,3,0,18,16,1,0,7,1,Nick Pace
December 04 2010,Pablo Garza,Fredson Paixao,0,0,3,1,0,0,0,0,Pablo Garza
December 11 2010,Sean Pierson,Matthew Riddle,2,0,112,35,1,1,1,0,Sean Pierson
December 11 2010,Ricardo Almeida,TJ Grant,9,0,48,6,0,0,6,0,Ricardo Almeida
December 11 2010,John Makdessi,Pat Audinwood,0,0,74,19,0,0,0,1,John Makdessi
December 04 2010,David Branch,Rich Attonito,7,0,16,6,0,0,4,0,David Branch
February 26 2011,BJ Penn,Jon Fitch,2,0,12,47,1,0,2,4,BJ Penn
February 26 2011,Michael Bisping,Jorge Rivera,0,0,50,8,0,0,3,0,Michael Bisping
February 26 2011,Dennis Siver,George Sotiropoulos,0,0,74,38,0,0,0,0,Dennis Siver
February 26 2011,Brian Ebersole,Chris Lytle,0,1,32,24,1,5,4,0,Brian Ebersole
February 26 2011,Kyle Noke,Chris Camozzi,2,0,4,4,1,0,1,0,Kyle Noke
February 26 2011,Ross Pearson,Spencer Fisher,1,0,59,38,0,0,3,1,Ross Pearson
February 26 2011,Alexander Gustafsson,James Te Huna,2,1,4,6,2,0,1,1,Alexander Gustafsson
February 26 2011,Nick Ring,Riki Fukuda,0,3,41,28,0,0,0,6,Nick Ring
February 26 2011,Anthony Perosh,Tom Blackledge,3,0,7,8,1,0,1,0,Anthony Perosh
February 26 2011,Tiequan Zhang,Jason Reinhardt,0,0,4,2,1,0,0,0,Tiequan Zhang
February 26 2011,Mark Hunt,Chris Tuchscherer,0,1,14,9,0,0,0,1,Mark Hunt
February 26 2011,Curt Warburton,Maciej Jewtuszko,4,0,18,30,0,0,4,0,Curt Warburton
March 26 2011,Phil Davis,Rogerio Nogueira,3,0,42,8,0,0,4,0,Phil Davis
March 26 2011,Anthony Johnson,Dan Hardy,3,0,20,2,2,3,4,0,Anthony Johnson
March 26 2011,Amir Sadollah,DaMarques Johnson,3,3,62,27,0,0,2,2,Amir Sadollah
March 26 2011,Chan Sung Jung,Leonard Garcia,4,0,30,15,1,0,1,0,Chan Sung Jung
March 26 2011,Mike Russow,Jon Madsen,0,0,14,27,0,0,3,0,Mike Russow
March 26 2011,Mackens Semerzier,Alex Caceres,2,0,9,2,1,0,3,0,Mackens Semerzier
March 26 2011,John Hathaway,Kris McCray,3,4,43,48,4,0,3,3,John Hathaway
March 26 2011,Michael McDonald,Edwin Figueroa,2,1,51,45,3,0,5,0,Michael McDonald
March 19 2011,Jon Jones,Mauricio Rua,4,0,75,9,0,0,3,0,Jon Jones
March 19 2011,Urijah Faber,Eddie Wineland,0,0,49,11,0,0,2,1,Urijah Faber
March 26 2011,Christian Morecraft,Sean McCorkle,3,0,22,8,2,0,1,1,Christian Morecraft
March 26 2011,Johny Hendricks,TJ Waldburger,0,0,7,3,0,0,0,0,Johny Hendricks
March 26 2011,Aaron Simpson,Mario Miranda,4,0,59,14,0,0,10,0,Aaron Simpson
March 26 2011,Nik Lentz,Waylon Lowe,0,2,51,46,1,1,0,4,Nik Lentz
March 19 2011,Jim Miller,Kamal Shalorus,1,0,43,26,2,0,1,1,Jim Miller
March 19 2011,Nate Marquardt,Dan Miller,0,0,47,10,0,2,3,2,Nate Marquardt
March 19 2011,Brendan Schaub,Mirko Cro Cop,1,0,40,21,0,0,4,0,Brendan Schaub
March 19 2011,Luiz Cane,Eliot Marshall,0,0,29,2,0,0,0,0,Luiz Cane
March 03 2011,Diego Sanchez,Martin Kampmann,1,0,51,77,0,0,1,0,Diego Sanchez
March 03 2011,Mark Munoz,CB Dollaway,0,0,4,2,0,0,0,1,Mark Munoz
March 19 2011,Edson Barboza,Anthony Njokuani,0,0,46,72,0,0,2,1,Edson Barboza
March 19 2011,Mike Pyle,Ricardo Almeida,0,0,36,48,1,0,1,1,Mike Pyle
March 19 2011,Gleison Tibau,Kurt Pellegrino,1,1,44,47,0,0,2,1,Gleison Tibau
March 03 2011,Chris Weidman,Alessio Sakara,4,0,45,27,0,0,5,0,Chris Weidman
March 03 2011,Brian Bowles,Damacio Page,0,0,19,17,1,0,1,0,Brian Bowles
March 03 2011,Cyrille Diabate,Steve Cantwell,0,1,146,28,0,0,1,1,Cyrille Diabate
March 03 2011,Danny Castillo,Joe Stevenson,1,2,55,12,0,4,5,2,Danny Castillo
March 19 2011,Joseph Benavidez,Ian Loveland,5,0,48,45,0,0,5,0,Joseph Benavidez
March 19 2011,Nick Catone,Costas Philippou,4,0,31,23,0,0,3,0,Nick Catone
March 19 2011,Erik Koch,Raphael Assuncao,0,0,4,9,0,0,0,0,Erik Koch
April 30 2011,Georges St-Pierre,Jake Shields,0,0,85,78,0,0,2,0,Georges St-Pierre
April 30 2011,Jose Aldo,Mark Hominick,1,1,94,71,1,0,5,1,Jose Aldo
March 03 2011,Shane Roller,Thiago Tavares,0,0,26,22,0,0,0,1,Shane Roller
March 03 2011,Takeya Mizugaki,Reuben Duran,3,0,43,67,0,0,4,0,Takeya Mizugaki
March 03 2011,Dongi Yang,Rob Kimmons,9,0,57,1,2,0,1,1,Dongi Yang
April 30 2011,Lyoto Machida,Randy Couture,0,0,15,5,0,0,0,0,Lyoto Machida
April 30 2011,Vladimir Matyushenko,Jason Brilz,0,0,8,1,0,0,0,0,Vladimir Matyushenko
April 30 2011,Benson Henderson,Mark Bocek,0,1,56,11,0,2,3,4,Benson Henderson
March 03 2011,Rousimar Palhares,David Branch,0,0,2,6,3,0,0,1,Rousimar Palhares
March 03 2011,Igor Pokrajac,Todd Brown,0,0,17,15,0,0,0,0,Igor Pokrajac
April 30 2011,Rory MacDonald,Nate Diaz,1,0,42,26,0,0,7,0,Rory MacDonald
April 30 2011,Jake Ellenberger,Sean Pierson,0,0,9,3,0,0,1,0,Jake Ellenberger
April 30 2011,Claude Patrick,Daniel Roberts,2,1,29,6,1,1,4,1,Claude Patrick
April 30 2011,Ivan Menjivar,Charlie Valencia,0,0,8,5,0,0,0,0,Ivan Menjivar
April 30 2011,Jason MacDonald,Ryan Jensen,1,0,0,0,1,1,0,0,Jason MacDonald
April 30 2011,John Makdessi,Kyle Watson,0,0,50,25,0,0,0,0,John Makdessi
April 30 2011,Pablo Garza,Yves Jabouin,0,0,26,16,1,0,0,0,Pablo Garza
May 28 2011,Rampage Jackson,Matt Hamill,0,0,55,32,0,0,0,0,Rampage Jackson
May 28 2011,Frank Mir,Roy Nelson,6,0,46,21,0,0,6,0,Frank Mir
May 28 2011,Travis Browne,Stefan Struve,1,0,17,10,0,2,1,0,Travis Browne
May 28 2011,Rick Story,Thiago Alves,1,1,62,41,0,0,4,1,Rick Story
May 28 2011,Brian Stann,Jorge Santiago,0,0,47,14,0,0,0,0,Brian Stann
May 28 2011,Demetrious Johnson,Miguel Torres,3,5,13,10,0,3,5,0,Demetrious Johnson
May 28 2011,Tim Boetsch,Kendall Grove,6,0,17,20,0,0,7,1,Tim Boetsch
May 28 2011,Gleison Tibau,Rafaello Oliveira,4,0,19,12,2,0,3,0,Gleison Tibau
May 28 2011,Michael McDonald,Chris Cariaso,2,0,32,44,0,0,1,1,Michael McDonald
May 28 2011,Renan Barao,Cole Escovedo,1,0,46,29,0,0,6,0,Renan Barao
June 11 2011,Junior Dos Santos,Shane Carwin,1,0,88,20,0,0,2,1,Junior Dos Santos
June 11 2011,Kenny Florian,Diego Nunes,3,0,42,31,1,0,4,2,Kenny Florian
June 11 2011,Mark Munoz,Demian Maia,1,1,44,32,1,2,3,0,Mark Munoz
June 11 2011,Dave Herman,Jon Olav Einemo,0,2,55,34,0,0,1,1,Dave Herman
June 11 2011,Donald Cerrone,Vagner Rocha,0,0,86,46,0,0,0,1,Donald Cerrone
June 11 2011,Sam Stout,Yves Edwards,0,0,13,14,0,0,0,1,Sam Stout
June 11 2011,Chris Weidman,Jesse Bongfeldt,5,0,7,5,1,0,1,0,Chris Weidman
June 11 2011,Krzysztof Soszynski,Mike Massenzio,1,1,66,17,0,0,0,2,Krzysztof Soszynski
June 11 2011,Nick Ring,James Head,7,1,58,30,1,0,5,0,Nick Ring
June 11 2011,Dustin Poirier,Jason Young,2,0,77,57,0,0,5,0,Dustin Poirier
June 11 2011,Joey Beltran,Aaron Rosa,1,0,88,73,0,0,1,0,Joey Beltran
June 11 2011,Darren Elkins,Michihiro Omigawa,0,0,78,65,0,0,1,1,Darren Elkins
June 04 2011,Tony Ferguson,Ramsey Nijem,1,0,21,12,0,0,2,0,Tony Ferguson
June 04 2011,Clay Guida,Anthony Pettis,4,2,19,14,0,1,5,0,Clay Guida
June 04 2011,Ed Herman,Tim Credeur,0,0,11,11,0,0,0,0,Ed Herman
June 04 2011,Kyle Kingsbury,Fabio Maldonado,2,0,95,78,0,2,5,2,Kyle Kingsbury
June 04 2011,Chris Cope,Chuck O'Neil,0,0,66,47,0,0,0,0,Chris Cope
June 04 2011,Jeremy Stephens,Danny Downes,3,0,55,32,3,1,6,0,Jeremy Stephens
June 04 2011,George Roop,Josh Grispi,0,3,91,11,0,0,0,4,George Roop
June 04 2011,Shamar Bailey,Ryan McGillivray,9,0,33,19,0,0,5,0,Shamar Bailey
June 04 2011,Clay Harvison,Justin Edwards,2,5,57,42,2,0,1,7,Clay Harvison
June 04 2011,Scott Jorgensen,Ken Stone,0,0,15,18,0,0,1,0,Scott Jorgensen
June 04 2011,Reuben Duran,Francisco Rivera,5,0,42,22,2,3,2,0,Reuben Duran
June 26 2011,Cheick Kongo,Pat Barry,0,0,10,8,0,0,0,0,Cheick Kongo
June 26 2011,Charlie Brenneman,Rick Story,5,1,11,17,0,4,5,2,Charlie Brenneman
June 26 2011,Matt Brown,John Howard,1,1,38,20,3,0,3,5,Matt Brown
June 26 2011,Matt Mitrione,Christian Morecraft,0,0,37,17,0,0,0,2,Matt Mitrione
June 26 2011,Tyson Griffin,Manvel Gamburyan,0,1,67,32,0,0,0,2,Tyson Griffin
June 26 2011,Javier Vazquez,Joe Stevenson,4,0,62,27,1,1,3,0,Javier Vazquez
June 26 2011,Joe Lauzon,Curt Warburton,0,0,12,5,1,0,0,0,Joe Lauzon
June 26 2011,Rich Attonito,Daniel Roberts,2,1,66,23,0,1,1,1,Rich Attonito
June 26 2011,Nik Lentz,Charles Oliveira,1,4,14,31,2,3,2,1,Nik Lentz
June 26 2011,Ricardo Lamas,Matt Grice,1,0,16,6,0,0,1,0,Ricardo Lamas
July 02 2011,Dominick Cruz,Urijah Faber,0,0,90,50,0,0,4,1,Dominick Cruz
July 02 2011,Chris Leben,Wanderlei Silva,0,0,9,3,0,0,0,0,Chris Leben
July 02 2011,Dennis Siver,Matt Wiman,1,1,31,26,0,2,1,5,Dennis Siver
July 02 2011,Tito Ortiz,Ryan Bader,0,0,6,4,1,0,0,0,Tito Ortiz
July 02 2011,Carlos Condit,Dong Hyun Kim,1,0,8,1,1,0,0,1,Carlos Condit
June 26 2011,Michael Johnson,Edward Faaloloto,0,0,27,17,0,0,1,0,Michael Johnson
July 02 2011,Melvin Guillard,Shane Roller,0,0,17,1,0,0,0,0,Melvin Guillard
July 02 2011,Rafael Dos Anjos,George Sotiropoulos,0,0,2,2,0,0,0,0,Rafael Dos Anjos
July 02 2011,Brian Bowles,Takeya Mizugaki,2,0,29,14,0,0,1,0,Brian Bowles
July 02 2011,Aaron Simpson,Brad Tavares,0,0,43,13,2,0,2,1,Aaron Simpson
July 02 2011,Anthony Njokuani,Andre Winner,0,0,116,15,0,0,2,0,Anthony Njokuani
July 02 2011,Jeff Hougland,Donny Walker,0,1,61,31,4,2,1,0,Jeff Hougland
August 14 2011,Chris Lytle,Dan Hardy,1,0,127,61,1,0,0,1,Chris Lytle
August 14 2011,Benson Henderson,Jim Miller,6,0,65,14,2,6,7,0,Benson Henderson
August 14 2011,Donald Cerrone,Charles Oliveira,0,0,30,10,0,0,0,0,Donald Cerrone
August 14 2011,Duane Ludwig,Amir Sadollah,0,0,123,95,0,0,1,0,Duane Ludwig
August 14 2011,Jared Hamman,CB Dollaway,6,1,53,19,0,1,0,3,Jared Hamman
August 14 2011,Joseph Benavidez,Eddie Wineland,0,0,66,24,0,0,0,0,Joseph Benavidez
August 14 2011,Ed Herman,Kyle Noke,0,1,2,12,3,0,1,1,Ed Herman
August 14 2011,Ronny Markes,Karlos Vemola,5,0,40,8,0,1,6,0,Ronny Markes
August 14 2011,Jimy Hettes,Alex Caceres,6,0,2,13,2,0,5,0,Jimy Hettes
August 14 2011,Cole Miller,TJ O'Brien,1,0,32,28,2,0,0,0,Cole Miller
August 14 2011,Jacob Volkmann,Danny Castillo,7,0,6,22,6,0,3,1,Jacob Volkmann
August 06 2011,Rashad Evans,Tito Ortiz,4,0,48,5,0,1,1,1,Rashad Evans
August 06 2011,Vitor Belfort,Yoshihiro Akiyama,0,0,12,1,0,0,0,0,Vitor Belfort
August 06 2011,Brian Ebersole,Dennis Hallman,1,1,19,0,0,1,0,1,Brian Ebersole
August 06 2011,Costas Philippou,Jorge Rivera,2,0,35,25,1,0,2,1,Costas Philippou
August 14 2011,Edwin Figueroa,Jason Reinhardt,2,1,23,1,1,0,0,1,Edwin Figueroa
August 06 2011,Rory MacDonald,Mike Pyle,0,1,24,3,2,0,0,2,Rory MacDonald
August 06 2011,Alexander Gustafsson,Matt Hamill,1,0,37,13,0,0,0,0,Alexander Gustafsson
August 06 2011,Chad Mendes,Rani Yahya,1,0,35,15,0,0,5,0,Chad Mendes
August 06 2011,Ivan Menjivar,Nick Pace,0,3,61,31,0,1,0,2,Ivan Menjivar
August 06 2011,Johny Hendricks,Mike Pierce,0,0,54,37,0,0,1,1,Johny Hendricks
August 06 2011,Mike Brown,Nam Phan,1,0,60,38,0,0,5,0,Mike Brown
August 06 2011,Rafael Natal,Paul Bradley,0,3,43,13,0,0,0,3,Rafael Natal
September 17 2011,Jake Ellenberger,Jake Shields,0,0,9,1,0,0,0,0,Jake Ellenberger
September 17 2011,Court McGee,Dongi Yang,3,0,62,50,1,0,2,1,Court McGee
September 17 2011,Erik Koch,Jonathan Brookins,0,0,40,23,0,0,0,1,Erik Koch
September 17 2011,Alan Belcher,Jason MacDonald,2,0,25,2,0,0,0,0,Alan Belcher
September 17 2011,Vagner Rocha,Cody McKenzie,5,0,18,15,4,1,2,0,Vagner Rocha
September 17 2011,Evan Dunham,Shamar Bailey,0,0,92,35,1,0,0,0,Evan Dunham
September 17 2011,Lance Benoist,Matthew Riddle,3,3,39,26,0,0,1,4,Lance Benoist
September 17 2011,Ken Stone,Donny Walker,2,0,7,1,1,0,2,0,Ken Stone
September 17 2011,Seth Baczynski,Clay Harvison,2,0,41,12,1,0,0,0,Seth Baczynski
September 17 2011,TJ Waldburger,Mike Stumpf,3,0,4,0,2,1,3,0,TJ Waldburger
September 17 2011,Robert Peralta,Mike Lullo,0,0,80,51,0,0,1,2,Robert Peralta
September 17 2011,Justin Edwards,Jorge Lopez,2,4,41,42,2,0,2,3,Justin Edwards
October 01 2011,Dominick Cruz,Demetrious Johnson,8,0,60,63,1,0,10,1,Dominick Cruz
October 01 2011,Stefan Struve,Pat Barry,0,0,31,30,1,0,0,0,Stefan Struve
October 01 2011,Anthony Johnson,Charlie Brenneman,1,0,16,1,0,0,0,0,Anthony Johnson
October 01 2011,Matt Wiman,Mac Danzig,1,2,93,66,1,1,2,2,Matt Wiman
October 01 2011,Yves Edwards,Rafaello Oliveira,1,0,42,22,0,0,0,0,Yves Edwards
October 08 2011,Frankie Edgar,Gray Maynard,0,0,61,42,0,0,0,0,Frankie Edgar
October 08 2011,Jose Aldo,Kenny Florian,2,0,51,40,0,0,0,1,Jose Aldo
November 05 2011,Mark Munoz,Chris Leben,3,0,39,12,0,2,5,2,Mark Munoz
November 05 2011,Renan Barao,Brad Pickett,1,0,37,10,1,0,0,0,Renan Barao
October 29 2011,Nick Diaz,BJ Penn,0,1,178,88,0,0,0,1,Nick Diaz
October 29 2011,Cheick Kongo,Matt Mitrione,1,0,44,21,0,0,2,0,Cheick Kongo
October 01 2011,Paul Sass,Michael Johnson,0,0,2,8,3,0,0,0,Paul Sass
October 01 2011,Mike Easton,Byron Bloodworth,0,0,31,17,0,0,0,0,Mike Easton
October 01 2011,TJ Grant,Shane Roller,3,1,24,10,3,2,2,1,TJ Grant
October 08 2011,Chael Sonnen,Brian Stann,8,0,28,2,1,0,4,0,Chael Sonnen
October 08 2011,Nam Phan,Leonard Garcia,0,0,174,100,0,0,1,0,Nam Phan
October 08 2011,Joe Lauzon,Melvin Guillard,1,0,2,3,1,0,0,0,Joe Lauzon
November 05 2011,Thiago Alves,Papy Abedi,2,0,25,14,1,0,0,0,Thiago Alves
November 05 2011,Anthony Perosh,Cyrille Diabate,5,0,17,17,3,0,2,0,Anthony Perosh
November 05 2011,Terry Etim,Edward Faaloloto,0,0,5,0,1,0,0,0,Terry Etim
October 29 2011,Roy Nelson,Mirko Cro Cop,2,0,32,30,0,0,2,0,Roy Nelson
October 29 2011,Scott Jorgensen,Jeff Curran,2,0,42,41,0,1,5,0,Scott Jorgensen
October 29 2011,Hatsu Hioki,George Roop,3,0,24,35,0,0,2,2,Hatsu Hioki
October 01 2011,Josh Neer,Keith Wisniewski,0,0,93,41,1,0,0,0,Josh Neer
October 01 2011,Walel Watson,Joseph Sandoval,0,0,9,0,0,0,0,0,Walel Watson
October 08 2011,Demian Maia,Jorge Santiago,5,0,24,18,0,0,4,0,Demian Maia
October 08 2011,Anthony Pettis,Jeremy Stephens,2,0,21,17,0,0,6,3,Anthony Pettis
October 08 2011,Stipe Miocic,Joey Beltran,7,0,68,52,0,0,4,1,Stipe Miocic
November 05 2011,John Maguire,Justin Edwards,7,0,27,28,2,1,6,0,John Maguire
November 05 2011,Philip De Fries,Rob Broughton,10,2,14,29,0,2,3,0,Philip De Fries
November 05 2011,Michihiro Omigawa,Jason Young,5,0,25,32,3,0,4,2,Michihiro Omigawa
October 29 2011,Donald Cerrone,Dennis Siver,1,0,9,12,1,0,0,0,Donald Cerrone
October 29 2011,Bart Palaszewski,Tyson Griffin,0,0,17,6,0,0,0,0,Bart Palaszewski
October 29 2011,Brandon Vera,Eliot Marshall,0,1,33,21,0,2,1,1,Brandon Vera
October 08 2011,Darren Elkins,Tiequan Zhang,10,0,27,2,3,3,1,0,Darren Elkins
October 08 2011,Aaron Simpson,Eric Schafer,0,0,58,14,0,0,0,0,Aaron Simpson
October 08 2011,Mike Massenzio,Steve Cantwell,0,0,78,56,0,1,1,0,Mike Massenzio
November 05 2011,Che Mills,Chris Cope,0,0,11,1,0,0,0,0,Che Mills
November 05 2011,Chris Cariaso,Vaughan Lee,8,0,52,29,1,2,2,4,Chris Cariaso
October 29 2011,Ramsey Nijem,Danny Downes,7,0,59,6,4,0,8,0,Ramsey Nijem
October 29 2011,Francis Carmont,Chris Camozzi,1,0,51,22,0,1,3,0,Francis Carmont
October 29 2011,Clifford Starks,Dustin Jacoby,3,0,26,18,0,0,3,0,Clifford Starks
September 24 2011,Jon Jones,Rampage Jackson,3,0,61,16,2,0,2,0,Jon Jones
September 24 2011,Josh Koscheck,Matt Hughes,0,0,26,14,0,0,0,0,Josh Koscheck
September 24 2011,Mark Hunt,Ben Rothwell,4,2,47,19,1,0,2,2,Mark Hunt
September 24 2011,Travis Browne,Rob Broughton,4,0,45,22,0,1,3,0,Travis Browne
September 24 2011,Nate Diaz,Takanori Gomi,1,0,36,4,3,0,0,0,Nate Diaz
September 24 2011,Tony Ferguson,Aaron Riley,0,0,31,11,0,0,0,0,Tony Ferguson
September 24 2011,Tim Boetsch,Nick Ring,3,0,46,29,2,0,4,0,Tim Boetsch
September 24 2011,Junior Assuncao,Eddie Yagin,2,0,63,10,0,2,3,0,Junior Assuncao
September 24 2011,Takeya Mizugaki,Cole Escovedo,1,0,70,29,0,0,1,0,Takeya Mizugaki
September 24 2011,James Te Huna,Ricardo Romero,0,0,5,0,0,0,0,0,James Te Huna
November 19 2011,Dan Henderson,Mauricio Rua,2,8,77,96,1,1,1,5,Dan Henderson
November 19 2011,Wanderlei Silva,Cung Le,0,0,43,32,0,0,0,0,Wanderlei Silva
November 19 2011,Urijah Faber,Brian Bowles,2,0,36,13,1,0,1,0,Urijah Faber
November 12 2011,Junior Dos Santos,Cain Velasquez,0,0,8,7,0,0,0,0,Junior Dos Santos
November 19 2011,Martin Kampmann,Rick Story,2,0,38,61,1,0,3,1,Martin Kampmann
November 19 2011,Stephan Bonnar,Kyle Kingsbury,6,0,36,31,1,0,4,0,Stephan Bonnar
November 12 2011,Benson Henderson,Clay Guida,3,1,40,11,0,4,2,2,Benson Henderson
November 12 2011,Dustin Poirier,Pablo Garza,1,0,17,14,1,1,1,0,Dustin Poirier
November 12 2011,Ricardo Lamas,Cub Swanson,1,1,9,17,1,1,2,1,Ricardo Lamas
November 19 2011,Ryan Bader,Jason Brilz,0,0,6,1,0,0,0,0,Ryan Bader
November 19 2011,Michael McDonald,Alex Soto,0,0,12,6,0,0,0,0,Michael McDonald
November 19 2011,Chris Weidman,Tom Lawlor,1,0,3,2,1,0,1,0,Chris Weidman
December 03 2011,Michael Bisping,Jason Miller,0,0,102,27,0,0,0,1,Michael Bisping
December 03 2011,Diego Brandao,Dennis Bermudez,1,0,19,25,1,0,1,1,Diego Brandao
December 03 2011,John Dodson,TJ Dillashaw,0,0,7,2,0,0,0,0,John Dodson
December 03 2011,Tony Ferguson,Yves Edwards,0,0,61,45,1,0,1,0,Tony Ferguson
